agent,env,episode,reward_mean,reward_std,success_rate,n_seeds
ql_baseline,ChangingGoalGridWorld,123,-0.6825000000000006,0.632715378349539,0.25,20
ql_baseline,ChangingGoalGridWorld,124,-0.8940000000000005,0.503024850280779,0.1,20
ql_baseline,ChangingGoalGridWorld,125,-0.7580000000000002,0.7462479480708801,0.2,20
ql_baseline,ChangingGoalGridWorld,126,-0.4930000000000003,0.7217208601668657,0.35,20
ql_baseline,ChangingGoalGridWorld,127,-0.5215000000000004,0.7953067018452694,0.4,20
ql_baseline,ChangingGoalGridWorld,128,-0.4905000000000004,0.8310503895673236,0.4,20
ql_baseline,ChangingGoalGridWorld,129,-0.17550000000000043,0.8485427213758895,0.5,20
ql_baseline,ChangingGoalGridWorld,130,-0.17150000000000037,0.9579523735551787,0.5,20
ql_baseline,ChangingGoalGridWorld,131,-0.8760000000000006,0.5554853733447894,0.1,20
ql_baseline,ChangingGoalGridWorld,132,-1.0735000000000006,0.1749649964992998,0.0,20
ql_baseline,ChangingGoalGridWorld,133,-0.9425000000000006,0.3783896800918335,0.05,20
ql_baseline,ChangingGoalGridWorld,134,-0.9525000000000006,0.336791849663854,0.05,20
ql_baseline,ChangingGoalGridWorld,135,-0.7250000000000004,0.6566315557449248,0.25,20
ql_baseline,ChangingGoalGridWorld,136,-0.8250000000000005,0.6597688989335585,0.2,20
ql_baseline,ChangingGoalGridWorld,137,-0.7535000000000005,0.6688368635175548,0.2,20
ql_baseline,ChangingGoalGridWorld,138,-0.30450000000000055,0.8532143634515307,0.45,20
ql_baseline,ChangingGoalGridWorld,139,-0.5580000000000005,0.6335897726447297,0.35,20
ql_baseline,ChangingGoalGridWorld,140,-0.1400000000000004,0.8266619623522063,0.55,20
ql_baseline,ChangingGoalGridWorld,141,-0.38200000000000045,0.8245944457731936,0.4,20
ql_baseline,ChangingGoalGridWorld,142,0.15349999999999966,0.7633627905524348,0.75,20
ql_baseline,ChangingGoalGridWorld,143,0.3794999999999997,0.7220351445740022,0.8,20
ql_baseline,ChangingGoalGridWorld,144,0.2889999999999997,0.6966196953862274,0.8,20
ql_baseline,ChangingGoalGridWorld,145,0.32299999999999973,0.8239666255377097,0.8,20
ql_baseline,ChangingGoalGridWorld,146,0.5694999999999999,0.7126463007691828,0.9,20
ql_baseline,ChangingGoalGridWorld,147,0.5899999999999999,0.6122009474020766,0.9,20
ql_baseline,ChangingGoalGridWorld,148,0.5849999999999999,0.6233097143475307,0.9,20
ql_baseline,ChangingGoalGridWorld,149,0.6719999999999999,0.5846246659182285,0.9,20
ql_baseline,ChangingGoalGridWorld,150,0.7789999999999998,0.45193915519680317,0.95,20
ql_baseline,ChangingGoalGridWorld,151,0.6815,0.6002105880438967,0.9,20
ql_baseline,ChangingGoalGridWorld,152,0.8229999999999998,0.4453773680823938,0.95,20
ql_baseline,ChangingGoalGridWorld,153,0.826,0.43189582077163013,0.95,20
ql_baseline,ChangingGoalGridWorld,154,0.8304999999999998,0.4487479804968487,0.95,20
ql_baseline,ChangingGoalGridWorld,155,0.8435,0.4305029035906728,0.95,20
ql_baseline,ChangingGoalGridWorld,156,0.8480000000000001,0.4327077535704671,0.95,20
ql_baseline,ChangingGoalGridWorld,157,0.8414999999999999,0.43355824291552814,0.95,20
ql_baseline,ChangingGoalGridWorld,158,0.8355,0.4493047406827577,0.95,20
ql_baseline,ChangingGoalGridWorld,159,0.755,0.5899110102379852,0.9,20
ql_baseline,ChangingGoalGridWorld,160,0.7275,0.5888197941645646,0.9,20
ql_baseline,ChangingGoalGridWorld,161,0.858,0.4282475919371878,0.95,20
ql_baseline,ChangingGoalGridWorld,162,0.8559999999999999,0.33477455100410497,1.0,20
ql_baseline,ChangingGoalGridWorld,163,0.9239999999999998,0.15803164240113443,1.0,20
ql_baseline,ChangingGoalGridWorld,164,-1.052000000000001,0.5232934167367291,0.05,20
ql_baseline,ChangingGoalGridWorld,165,-1.1515000000000006,0.5440153950027519,0.05,20
ql_baseline,ChangingGoalGridWorld,166,-1.0665000000000007,0.44408642176945706,0.05,20
ql_baseline,ChangingGoalGridWorld,167,-1.0370000000000004,0.6173337832971724,0.1,20
ql_baseline,ChangingGoalGridWorld,168,-1.0395000000000005,0.5337272243384257,0.1,20
ql_baseline,ChangingGoalGridWorld,169,-0.9340000000000007,0.7009807415328899,0.15,20
ql_baseline,ChangingGoalGridWorld,170,-0.9550000000000004,0.6639465339920076,0.15,20
ql_baseline,ChangingGoalGridWorld,171,-0.9675000000000005,0.7417403521448728,0.15,20
ql_baseline,ChangingGoalGridWorld,172,-0.9360000000000006,0.6357468049467494,0.1,20
ql_baseline,ChangingGoalGridWorld,173,-0.7390000000000003,0.8964089468540575,0.25,20
ql_baseline,ChangingGoalGridWorld,174,-0.9050000000000005,0.6486640116423912,0.15,20
ql_baseline,ChangingGoalGridWorld,175,-1.0485000000000007,0.5323370642741309,0.1,20
ql_baseline,ChangingGoalGridWorld,176,-0.9115000000000005,0.5699760959899987,0.1,20
ql_baseline,ChangingGoalGridWorld,177,-1.1475000000000006,0.6003738418685479,0.05,20
ql_baseline,ChangingGoalGridWorld,178,-0.9015000000000006,0.7797966080972656,0.2,20
ql_baseline,ChangingGoalGridWorld,179,-0.9330000000000005,0.5698956044750654,0.1,20
ql_baseline,ChangingGoalGridWorld,180,-0.8435000000000006,0.7453205686146065,0.15,20
ql_baseline,ChangingGoalGridWorld,181,-0.8590000000000005,0.5241459720345089,0.1,20
ql_baseline,ChangingGoalGridWorld,182,-0.7685000000000004,0.7600544388397453,0.25,20
ql_baseline,ChangingGoalGridWorld,183,-0.9475000000000007,0.6257225822998561,0.1,20
ql_baseline,ChangingGoalGridWorld,184,-0.9475000000000005,0.6327785947707146,0.15,20
ql_baseline,ChangingGoalGridWorld,185,-0.5885000000000005,0.8891696969645335,0.3,20
ql_baseline,ChangingGoalGridWorld,186,-0.6175000000000005,0.6784679432368196,0.25,20
ql_baseline,ChangingGoalGridWorld,187,-0.4890000000000005,0.8548561282461514,0.35,20
ql_baseline,ChangingGoalGridWorld,188,-0.5385000000000005,0.7724524257195393,0.35,20
ql_baseline,ChangingGoalGridWorld,189,-0.2945000000000004,0.9496498038750919,0.5,20
ql_baseline,ChangingGoalGridWorld,190,-0.2635000000000004,0.9386068133142869,0.5,20
ql_baseline,ChangingGoalGridWorld,191,0.29349999999999976,0.7423696855341012,0.8,20
ql_baseline,ChangingGoalGridWorld,192,0.044999999999999665,0.8712950131843981,0.65,20
ql_baseline,ChangingGoalGridWorld,193,0.46499999999999986,0.7018796193080409,0.85,20
ql_baseline,ChangingGoalGridWorld,194,0.691,0.3299227182235259,1.0,20
ql_baseline,ChangingGoalGridWorld,195,0.7064999999999999,0.44482889969065653,0.95,20
ql_baseline,ChangingGoalGridWorld,196,0.7535000000000001,0.43596186759853217,0.95,20
ql_baseline,ChangingGoalGridWorld,197,0.7585,0.2612139927339269,1.0,20
ql_baseline,ChangingGoalGridWorld,198,0.8809999999999999,0.10525682875709301,1.0,20
ql_baseline,ChangingGoalGridWorld,199,-0.9415000000000007,0.38257384908014824,0.05,20
ql_arc,ChangingGoalGridWorld,0,-4.12699999999999,0.9458017762723846,0.2,20
ql_arc,ChangingGoalGridWorld,1,-0.1554999999999999,0.8207099061178675,1.0,20
ql_arc,ChangingGoalGridWorld,2,0.3814999999999998,0.6136715326622216,0.95,20
ql_arc,ChangingGoalGridWorld,3,0.2429999999999998,0.5495825688647704,0.95,20
ql_arc,ChangingGoalGridWorld,4,0.3304999999999998,0.43059813051150153,0.95,20
ql_arc,ChangingGoalGridWorld,5,0.4634999999999998,0.4393321636302083,1.0,20
ql_arc,ChangingGoalGridWorld,6,0.47799999999999987,0.4958689342961506,0.95,20
ql_arc,ChangingGoalGridWorld,7,0.595,0.20517066067057446,1.0,20
ql_arc,ChangingGoalGridWorld,8,0.5809999999999998,0.2637593600234882,1.0,20
ql_arc,ChangingGoalGridWorld,9,0.6149999999999998,0.2211221381951613,1.0,20
ql_arc,ChangingGoalGridWorld,10,0.6879999999999998,0.2748017467193396,1.0,20
ql_arc,ChangingGoalGridWorld,11,0.6369999999999999,0.2539507826331709,1.0,20
ql_arc,ChangingGoalGridWorld,12,0.7634999999999998,0.12981814202953304,1.0,20
ql_arc,ChangingGoalGridWorld,13,0.7839999999999999,0.09243376006633078,1.0,20
ql_arc,ChangingGoalGridWorld,14,0.6490000000000001,0.23564592082189756,1.0,20
ql_arc,ChangingGoalGridWorld,15,0.783,0.12410076550932313,1.0,20
ql_arc,ChangingGoalGridWorld,16,0.786,0.13089690599857584,1.0,20
ql_arc,ChangingGoalGridWorld,17,0.7809999999999999,0.1917263675137043,1.0,20
ql_arc,ChangingGoalGridWorld,18,0.836,0.07102112361825882,1.0,20
ql_arc,ChangingGoalGridWorld,19,0.8245000000000001,0.11698183619690712,1.0,20
ql_arc,ChangingGoalGridWorld,20,0.7950000000000002,0.16243460222501857,1.0,20
ql_arc,ChangingGoalGridWorld,21,0.7925,0.1783500770955819,1.0,20
ql_arc,ChangingGoalGridWorld,22,0.8245000000000001,0.12443773543423235,1.0,20
ql_arc,ChangingGoalGridWorld,23,0.845,0.11787705459503134,1.0,20
ql_arc,ChangingGoalGridWorld,24,0.8140000000000001,0.15853706191297987,1.0,20
ql_arc,ChangingGoalGridWorld,25,0.8435,0.11774018005761668,1.0,20
ql_arc,ChangingGoalGridWorld,26,0.8854999999999998,0.02333988003396762,1.0,20
ql_arc,ChangingGoalGridWorld,27,0.8685,0.1101487630434405,1.0,20
ql_arc,ChangingGoalGridWorld,28,0.818,0.25685793738952273,1.0,20
ql_arc,ChangingGoalGridWorld,29,0.8924999999999998,0.03329789783154487,1.0,20
ql_arc,ChangingGoalGridWorld,30,0.8540000000000001,0.15960576430693224,1.0,20
ql_arc,ChangingGoalGridWorld,31,-1.0490000000000006,0.14700000000000005,0.0,20
ql_arc,ChangingGoalGridWorld,32,-0.6435000000000004,0.7203421062245358,0.2,20
ql_arc,ChangingGoalGridWorld,33,-0.8770000000000004,0.637974137406839,0.1,20
ql_arc,ChangingGoalGridWorld,34,-0.9265000000000005,0.4457384322671763,0.05,20
ql_arc,ChangingGoalGridWorld,35,-0.7555000000000004,0.7338492692644726,0.15,20
ql_arc,ChangingGoalGridWorld,36,-0.9520000000000005,0.4581331684128536,0.05,20
ql_arc,ChangingGoalGridWorld,37,-0.9535000000000006,0.4519433039663273,0.05,20
ql_arc,ChangingGoalGridWorld,38,-0.9265000000000005,0.4457384322671763,0.05,20
ql_arc,ChangingGoalGridWorld,39,-1.0255000000000005,0.5436678673602111,0.05,20
ql_arc,ChangingGoalGridWorld,40,-0.8620000000000004,0.6160162335523311,0.1,20
ql_arc,ChangingGoalGridWorld,41,-1.1225000000000005,0.21217622392718752,0.0,20
ql_arc,ChangingGoalGridWorld,42,-1.0490000000000006,0.147,0.0,20
ql_arc,ChangingGoalGridWorld,43,-1.0485000000000004,0.5364072613229618,0.05,20
ql_arc,ChangingGoalGridWorld,44,-1.1960000000000006,0.36007499218912664,0.0,20
ql_arc,ChangingGoalGridWorld,45,-1.1225000000000005,0.26273322972170843,0.0,20
ql_arc,ChangingGoalGridWorld,46,-0.9075000000000006,0.37760925571283344,0.1,20
ql_arc,ChangingGoalGridWorld,47,-0.9340000000000005,0.4140700423841359,0.05,20
ql_arc,ChangingGoalGridWorld,48,-1.1060000000000005,0.5855288208107265,0.05,20
ql_arc,ChangingGoalGridWorld,49,-1.0980000000000005,0.196,0.0,20
ql_arc,ChangingGoalGridWorld,50,-1.3675,0.4869278694016174,0.0,20
ql_arc,ChangingGoalGridWorld,51,-1.0210000000000008,0.19811360377318873,0.05,20
ql_arc,ChangingGoalGridWorld,52,-1.0115000000000005,0.573264991081786,0.1,20
ql_arc,ChangingGoalGridWorld,53,-1.1715000000000004,0.28041531698536015,0.0,20
ql_arc,ChangingGoalGridWorld,54,-1.1285000000000003,0.4985606783531962,0.05,20
ql_arc,ChangingGoalGridWorld,55,-0.9275000000000005,0.6677864553882478,0.15,20
ql_arc,ChangingGoalGridWorld,56,-0.8115000000000006,0.6773497988484237,0.15,20
ql_arc,ChangingGoalGridWorld,57,-0.7555000000000004,0.6593138478751983,0.15,20
ql_arc,ChangingGoalGridWorld,58,-0.8705000000000005,0.6400818307060437,0.15,20
ql_arc,ChangingGoalGridWorld,59,-0.6895000000000004,0.7581653843324688,0.2,20
ql_arc,ChangingGoalGridWorld,60,-0.7860000000000004,0.8510017626303721,0.3,20
ql_arc,ChangingGoalGridWorld,61,-0.6505000000000003,0.9855783834885992,0.4,20
ql_arc,ChangingGoalGridWorld,62,-0.5470000000000004,1.0330784094152778,0.35,20
ql_arc,ChangingGoalGridWorld,63,-0.4610000000000004,0.9703344784145315,0.35,20
ql_arc,ChangingGoalGridWorld,64,-1.047499999999999,1.1985527731393373,0.3,20
ql_arc,ChangingGoalGridWorld,65,-1.0090000000000003,1.1414241104865448,0.25,20
ql_arc,ChangingGoalGridWorld,66,-0.8065000000000004,1.1079317442875263,0.3,20
ql_arc,ChangingGoalGridWorld,67,-0.5900000000000003,1.216552506059644,0.4,20
ql_arc,ChangingGoalGridWorld,68,-0.24350000000000036,1.0348636383601468,0.5,20
ql_arc,ChangingGoalGridWorld,69,-0.3825,1.1782736312079631,0.5,20
ql_arc,ChangingGoalGridWorld,70,-0.23400000000000037,1.1875664191951543,0.5,20
ql_arc,ChangingGoalGridWorld,71,-0.2865000000000003,1.2011672448081494,0.5,20
ql_arc,ChangingGoalGridWorld,72,-0.08500000000000028,1.1339995590828071,0.55,20
ql_arc,ChangingGoalGridWorld,73,0.08049999999999972,0.9915617731639319,0.65,20
ql_arc,ChangingGoalGridWorld,74,0.10900000000000018,1.1292028161495162,0.65,20
ql_arc,ChangingGoalGridWorld,75,0.1264999999999997,1.1031558140172224,0.65,20
ql_arc,ChangingGoalGridWorld,76,0.021499999999999984,1.1140299592021747,0.65,20
ql_arc,ChangingGoalGridWorld,77,0.13799999999999973,1.121416960813417,0.65,20
ql_arc,ChangingGoalGridWorld,78,0.2349999999999998,1.0094775876660167,0.7,20
ql_arc,ChangingGoalGridWorld,79,0.19500000000000012,1.1469982563195111,0.7,20
ql_arc,ChangingGoalGridWorld,80,0.39949999999999986,0.8804911981388573,0.75,20
ql_arc,ChangingGoalGridWorld,81,0.5374999999999998,0.7473812614723494,0.85,20
ql_arc,ChangingGoalGridWorld,82,0.6584999999999999,0.6660726311747092,0.9,20
ql_arc,ChangingGoalGridWorld,83,0.6644999999999999,0.696085303680519,0.9,20
ql_arc,ChangingGoalGridWorld,84,0.6549999999999998,0.7034237698571184,0.9,20
ql_arc,ChangingGoalGridWorld,85,0.7249999999999999,0.6612828441748662,0.9,20
ql_arc,ChangingGoalGridWorld,86,0.6219999999999998,0.8741944863701672,0.9,20
ql_arc,ChangingGoalGridWorld,87,0.7219999999999999,0.6603832220763943,0.9,20
ql_arc,ChangingGoalGridWorld,88,0.7204999999999998,0.6600717764001127,0.9,20
ql_arc,ChangingGoalGridWorld,89,0.7209999999999999,0.6602794862783488,0.9,20
ql_arc,ChangingGoalGridWorld,90,0.7119999999999997,0.6581230887911472,0.9,20
ql_arc,ChangingGoalGridWorld,91,0.6759999999999998,0.7465815427667631,0.9,20
ql_arc,ChangingGoalGridWorld,92,0.7524999999999998,0.574376836232103,0.95,20
ql_arc,ChangingGoalGridWorld,93,0.9045,0.1379664814366157,1.0,20
ql_arc,ChangingGoalGridWorld,94,0.8879999999999999,0.17154008277950675,1.0,20
ql_arc,ChangingGoalGridWorld,95,0.8684999999999998,0.19938091684010287,1.0,20
ql_arc,ChangingGoalGridWorld,96,0.9345000000000001,0.030244834269673213,1.0,20
ql_arc,ChangingGoalGridWorld,97,0.844,0.3093121400785946,1.0,20
ql_arc,ChangingGoalGridWorld,98,0.9410000000000001,0.01135781669160054,1.0,20
ql_arc,ChangingGoalGridWorld,99,-0.8730000000000004,0.5643146285539656,0.1,20
ql_arc,ChangingGoalGridWorld,100,-0.9590000000000007,0.3100467706653305,0.05,20
ql_arc,ChangingGoalGridWorld,101,-0.9040000000000006,0.3858678530274322,0.1,20
ql_arc,ChangingGoalGridWorld,102,-0.9065000000000005,0.3827567765566014,0.1,20
ql_arc,ChangingGoalGridWorld,103,-0.9075000000000004,0.4031981522775125,0.05,20
ql_arc,ChangingGoalGridWorld,104,-0.8875000000000005,0.539109218989993,0.15,20
ql_arc,ChangingGoalGridWorld,105,-0.9170000000000004,0.5238997995800344,0.1,20
ql_arc,ChangingGoalGridWorld,106,-0.9940000000000007,0.5624268841369517,0.1,20
ql_arc,ChangingGoalGridWorld,107,-1.1900000000000002,0.5371312688719576,0.05,20
ql_arc,ChangingGoalGridWorld,108,-0.8310000000000004,0.6254030700276424,0.2,20
ql_arc,ChangingGoalGridWorld,109,-0.8219999999999998,0.7597868122045806,0.2,20
ql_arc,ChangingGoalGridWorld,110,-0.7380000000000004,0.8065271229165206,0.3,20
ql_arc,ChangingGoalGridWorld,111,-0.5685000000000004,0.8878303610487763,0.35,20
ql_arc,ChangingGoalGridWorld,112,-0.9315000000000004,0.7275182128304419,0.15,20
ql_arc,ChangingGoalGridWorld,113,-0.5200000000000005,0.9144342513270162,0.35,20
ql_arc,ChangingGoalGridWorld,114,-0.6430000000000003,0.8111910995566953,0.25,20
ql_arc,ChangingGoalGridWorld,115,-0.7170000000000004,0.7860731518122219,0.25,20
ql_arc,ChangingGoalGridWorld,116,-0.6065000000000004,0.871419961901264,0.35,20
ql_arc,ChangingGoalGridWorld,117,-0.3645000000000004,0.9630289455670585,0.5,20
ql_arc,ChangingGoalGridWorld,118,-0.6275000000000001,0.9426127253543735,0.35,20
ql_arc,ChangingGoalGridWorld,119,-0.6860000000000005,0.843844772455219,0.3,20
ql_arc,ChangingGoalGridWorld,120,-0.7355000000000004,0.8534956063155804,0.25,20
ql_arc,ChangingGoalGridWorld,121,-0.8445000000000004,0.9289966361618327,0.2,20
ql_arc,ChangingGoalGridWorld,122,-0.6050000000000003,0.8646299786613927,0.3,20
ql_arc,ChangingGoalGridWorld,123,-0.5015000000000004,0.8664829773284645,0.35,20
ql_arc,ChangingGoalGridWorld,124,-0.3085000000000004,0.9528340621535318,0.5,20
ql_arc,ChangingGoalGridWorld,125,-0.38500000000000045,0.8617569262849012,0.45,20
ql_arc,ChangingGoalGridWorld,126,-0.422,0.9372118223752828,0.4,20
ql_arc,ChangingGoalGridWorld,127,-0.5600000000000003,0.993106238022902,0.35,20
ql_arc,ChangingGoalGridWorld,128,-0.39650000000000024,1.0474696892989315,0.4,20
ql_arc,ChangingGoalGridWorld,129,-0.22600000000000037,0.8754792972994853,0.5,20
ql_arc,ChangingGoalGridWorld,130,-0.3430000000000004,0.9292044984824387,0.45,20
ql_arc,ChangingGoalGridWorld,131,-0.9175000000000001,0.7011053772436774,0.15,20
ql_arc,ChangingGoalGridWorld,132,-0.7360000000000004,0.6928881583632386,0.2,20
ql_arc,ChangingGoalGridWorld,133,-0.9540000000000004,0.4758192934297643,0.05,20
ql_arc,ChangingGoalGridWorld,134,-0.9160000000000006,0.555512376099759,0.1,20
ql_arc,ChangingGoalGridWorld,135,-0.9350000000000005,0.595503988231817,0.15,20
ql_arc,ChangingGoalGridWorld,136,-0.8840000000000006,0.5614481276128722,0.1,20
ql_arc,ChangingGoalGridWorld,137,-0.9615000000000007,0.48369696091664677,0.1,20
ql_arc,ChangingGoalGridWorld,138,-0.7105000000000002,0.8296112041191342,0.2,20
ql_arc,ChangingGoalGridWorld,139,-0.7515000000000005,0.7167236217678333,0.2,20
ql_arc,ChangingGoalGridWorld,140,-0.5835000000000005,0.8515942402341624,0.25,20
ql_arc,ChangingGoalGridWorld,141,-0.5085000000000004,0.8742326635398614,0.3,20
ql_arc,ChangingGoalGridWorld,142,-0.7770000000000005,0.7878648361235576,0.2,20
ql_arc,ChangingGoalGridWorld,143,-0.6830000000000005,0.7726389842610845,0.2,20
ql_arc,ChangingGoalGridWorld,144,-0.6835000000000003,0.7684352607734762,0.25,20
ql_arc,ChangingGoalGridWorld,145,-0.5365000000000004,0.79068498784282,0.3,20
ql_arc,ChangingGoalGridWorld,146,-0.6460000000000005,0.8713919898644928,0.3,20
ql_arc,ChangingGoalGridWorld,147,-0.5195000000000005,0.8129973862196609,0.35,20
ql_arc,ChangingGoalGridWorld,148,-0.052500000000000366,0.9192109387947907,0.6,20
ql_arc,ChangingGoalGridWorld,149,-0.38800000000000046,0.9313248627627209,0.4,20
ql_arc,ChangingGoalGridWorld,150,-0.3855000000000005,0.9423028971620541,0.4,20
ql_arc,ChangingGoalGridWorld,151,-0.24650000000000044,0.9102487297436896,0.45,20
ql_arc,ChangingGoalGridWorld,152,-0.02950000000000036,0.8969920568210181,0.6,20
ql_arc,ChangingGoalGridWorld,153,-0.07950000000000035,0.9209531747054247,0.55,20
ql_arc,ChangingGoalGridWorld,154,0.02949999999999966,0.9211811711058799,0.6,20
ql_arc,ChangingGoalGridWorld,155,-0.1285000000000004,0.9157088784106008,0.55,20
ql_arc,ChangingGoalGridWorld,156,0.11099999999999977,0.9172725876204959,0.65,20
ql_arc,ChangingGoalGridWorld,157,0.17399999999999974,1.012375424435027,0.75,20
ql_arc,ChangingGoalGridWorld,158,0.3789999999999998,0.7894802087449694,0.8,20
ql_arc,ChangingGoalGridWorld,159,0.4594999999999999,0.7686317388710933,0.85,20
ql_arc,ChangingGoalGridWorld,160,0.21049999999999963,0.8923815047388648,0.7,20
ql_arc,ChangingGoalGridWorld,161,0.2619999999999997,0.8626795465293011,0.75,20
ql_arc,ChangingGoalGridWorld,162,0.44049999999999984,0.7534751157138506,0.8,20
ql_arc,ChangingGoalGridWorld,163,0.41149999999999987,0.8181336993425954,0.85,20
ql_arc,ChangingGoalGridWorld,164,-0.6520000000000004,0.9908561954188915,0.4,20
ql_arc,ChangingGoalGridWorld,165,-0.30450000000000016,1.182101835714673,0.55,20
ql_arc,ChangingGoalGridWorld,166,-0.2485000000000003,0.9875437964971476,0.55,20
ql_arc,ChangingGoalGridWorld,167,-0.41800000000000004,1.1129716977533612,0.45,20
ql_arc,ChangingGoalGridWorld,168,-0.4160000000000005,1.1505928906437763,0.45,20
ql_arc,ChangingGoalGridWorld,169,-0.2195000000000004,1.0265888904522593,0.45,20
ql_arc,ChangingGoalGridWorld,170,-0.5159999999999998,1.1790351987960321,0.4,20
ql_arc,ChangingGoalGridWorld,171,-0.4510000000000004,1.1562910533252433,0.4,20
ql_arc,ChangingGoalGridWorld,172,-0.37350000000000017,1.264611699297456,0.5,20
ql_arc,ChangingGoalGridWorld,173,-0.40450000000000036,1.2403728270161358,0.45,20
ql_arc,ChangingGoalGridWorld,174,-0.16100000000000037,1.098466658574579,0.5,20
ql_arc,ChangingGoalGridWorld,175,-0.3225000000000001,1.215454133235804,0.45,20
ql_arc,ChangingGoalGridWorld,176,-0.04550000000000031,1.0473465281367007,0.55,20
ql_arc,ChangingGoalGridWorld,177,-0.18450000000000033,1.1195109423315166,0.5,20
ql_arc,ChangingGoalGridWorld,178,-0.1300000000000003,1.1126365084788477,0.5,20
ql_arc,ChangingGoalGridWorld,179,-0.14250000000000035,1.0800133101031675,0.5,20
ql_arc,ChangingGoalGridWorld,180,-0.22850000000000037,1.0646702541162691,0.45,20
ql_arc,ChangingGoalGridWorld,181,-0.0425000000000003,1.0899030920224058,0.6,20
ql_arc,ChangingGoalGridWorld,182,0.028999999999999658,1.0758062093146705,0.6,20
ql_arc,ChangingGoalGridWorld,183,-0.1080000000000001,1.175111058581273,0.6,20
ql_arc,ChangingGoalGridWorld,184,-0.2060000000000004,1.093660824936141,0.5,20
ql_arc,ChangingGoalGridWorld,185,-0.13350000000000017,1.2167714452599552,0.6,20
ql_arc,ChangingGoalGridWorld,186,0.0599999999999997,1.043197009198167,0.6,20
ql_arc,ChangingGoalGridWorld,187,0.13749999999999976,1.0539775851506523,0.65,20
ql_arc,ChangingGoalGridWorld,188,0.16799999999999973,0.9657049238768542,0.65,20
ql_arc,ChangingGoalGridWorld,189,0.16799999999999976,1.0364149748049767,0.65,20
ql_arc,ChangingGoalGridWorld,190,0.34849999999999975,0.8766371826474167,0.75,20
ql_arc,ChangingGoalGridWorld,191,0.4049999999999997,0.8343530427822508,0.8,20
ql_arc,ChangingGoalGridWorld,192,0.37299999999999983,0.971555968537068,0.75,20
ql_arc,ChangingGoalGridWorld,193,0.14349999999999968,1.0312481515134952,0.65,20
ql_arc,ChangingGoalGridWorld,194,0.48549999999999977,0.7748449844968994,0.8,20
ql_arc,ChangingGoalGridWorld,195,0.6084999999999999,0.752557472888284,0.85,20
ql_arc,ChangingGoalGridWorld,196,0.3199999999999998,0.9524652224622169,0.8,20
ql_arc,ChangingGoalGridWorld,197,0.6635,0.6694047729139674,0.9,20
ql_arc,ChangingGoalGridWorld,198,0.6154999999999998,0.698601996847991,0.85,20
ql_arc,ChangingGoalGridWorld,199,-0.7695000000000004,0.6280802098458446,0.15,20
